minutes,timestamp,asi,vsi,pitchAngle,densityAltitude
5.683333333333334,486454934,,,-4.6,
5.683333333333334,486454934,131.20950323974083,-103,,3089.04
5.683333333333334,486454934,,,-3.2,
5.716666666666667,486454937,130.34557235421167,65,,3106.4
5.716666666666667,486454937,,,-2.1,
5.716666666666667,486454937,,,-2.9,
5.716666666666667,486454937,129.42764578833692,453,,3129.96
5.75,486454939,,,-2.0,
5.75,486454939,132.93736501079914,581,,3151.04
5.75,486454939,,,-3.1,
5.783333333333333,486454941,131.20950323974083,341,,3154.76
5.783333333333333,486454941,,,-1.7,
5.783333333333333,486454941,130.34557235421167,405,,3153.52
5.816666666666666,486454943,,,-2.6,
5.816666666666666,486454943,130.34557235421167,623,,3178.32
5.816666666666666,486454943,,,-2.4,
5.816666666666666,486454943,130.34557235421167,-1,,3168.4
5.85,486454945,,,-1.8,
5.85,486454945,127.6997840172786,-134,,3153.52
5.85,486454945,,,-3.3,
5.85,486454945,130.34557235421167,-367,,3152.2799999999997
5.9,486454947,,,-3.3,
5.9,486454947,129.42764578833692,298,,3169.64
5.9,486454947,,,-2.0,
5.9,486454947,128.56371490280776,478,,3187.0
5.916666666666667,486454949,,,-2.5,
5.916666666666667,486454949,126.83585313174945,757,,3089.32
5.916666666666667,486454949,,,-2.7,
5.95,486454951,126.83585313174945,1037,,3245.2799999999997
5.95,486454951,,,-1.7,
5.95,486454951,127.6997840172786,915,,3132.7200000000003
5.95,486454951,,,-1.7,
5.983333333333333,486454953,125.97192224622029,934,,3152.56
5.983333333333333,486454953,,,-2.0,
5.983333333333333,486454953,,,-1.5,
6.016666666666667,486454955,124.24406047516197,202,,3129.0
6.016666666666667,486454955,,,-1.9,
6.016666666666667,486454955,127.6997840172786,205,,3137.6800000000003
6.016666666666667,486454955,,,-1.5,
6.05,486454957,125.10799136069113,-12,,3131.48
6.05,486454957,,,-1.6,
6.05,486454957,125.10799136069113,83,,3251.48
6.1,486454960,,,-2.2,
6.1,486454960,125.10799136069113,29,,3141.4
6.1,486454960,,,-1.3,
6.1,486454960,127.6997840172786,92,,3142.6400000000003
6.1,486454960,,,-2.1,
6.133333333333334,486454962,129.42764578833692,529,,3167.44
6.133333333333334,486454962,,,-2.1,
6.133333333333334,486454962,129.42764578833692,449,,3172.4
6.133333333333334,486454962,,,-1.7,
6.166666666666667,486454964,130.34557235421167,511,,3184.8
6.166666666666667,486454964,,,-1.5,
6.166666666666667,486454964,127.6997840172786,460,,3199.6800000000003
6.183333333333334,486454966,,,-1.2,
6.183333333333334,486454966,128.56371490280776,457,,3210.84
6.183333333333334,486454966,,,-1.4,
6.233333333333333,486454968,126.83585313174945,439,,3224.48
6.233333333333333,486454968,,,-0.6,
6.233333333333333,486454968,124.24406047516197,299,,3220.76
6.233333333333333,486454968,,,-0.8,
6.266666666666667,486454970,124.24406047516197,328,,3236.88
6.266666666666667,486454970,,,-0.6,
6.266666666666667,486454970,123.38012958963282,135,,3233.16
6.3,486454976,,,-1.1,
6.3,486454976,,,-0.9,
6.3,486454976,124.24406047516197,262,,3240.6000000000004
6.333333333333333,486454978,,,-1.1,
6.333333333333333,486454978,124.24406047516197,232,,3245.56
6.333333333333333,486454978,124.24406047516197,267,,3254.24
6.333333333333333,486454978,,,-0.9,
6.366666666666666,486454980,,,-0.7,
6.366666666666666,486454980,122.51619870410366,343,,3262.92
6.366666666666666,486454980,121.6522678185745,478,,3277.8
6.366666666666666,486454980,,,-1.5,
6.4,486454982,,,-0.9,
6.4,486454982,121.6522678185745,336,,3284.0
6.4,486454982,,,-1.4,
6.4,486454982,123.38012958963282,166,,3295.16
6.45,486454984,,,-0.5,
6.45,486454984,123.38012958963282,394,,3302.6
6.45,486454984,,,-0.2,
6.45,486454984,123.38012958963282,407,,3311.2799999999997
6.466666666666667,486454986,,,-0.5,
6.466666666666667,486454986,126.83585313174945,607,,3342.28
6.466666666666667,486454986,,,-0.3,
6.5,486454988,127.6997840172786,482,,3347.24
6.5,486454988,,,0.0,
6.5,486454988,125.10799136069113,708,,3362.12
6.5,486454988,,,0.0,
6.533333333333333,486454990,124.24406047516197,561,,3383.2
6.533333333333333,486454990,,,1.4,
6.566666666666666,486454992,121.6522678185745,755,,3410.48
6.566666666666666,486454992,,,1.6,
6.566666666666666,486454992,,,2.9,
6.566666666666666,486454992,118.1425485961123,724,,3429.08
6.6,486454994,,,1.6,
6.6,486454994,118.1425485961123,903,,3452.64
6.6,486454994,,,0.5,
6.6,486454994,117.27861771058315,935,,3461.32
6.6,486454994,,,0.5,
6.65,486454997,117.27861771058315,777,,3478.68
6.65,486454997,,,-0.1,
6.65,486454997,112.95896328293736,510,,3479.92
6.683333333333334,486454998,,,-0.4,
6.683333333333334,486454998,111.17710583153348,515,,3494.8
6.683333333333334,486454998,,,-0.6,
6.683333333333334,486454998,105.99352051835854,138,,3488.6
6.716666666666667,486455001,,,-0.3,
6.716666666666667,486455001,103.40172786177106,12,,3487.36
6.716666666666667,486455001,,,0.6,
6.75,486455002,99.02807775377968,-153,,3481.16
6.75,486455002,,,0.8,
6.75,486455002,,,2.5,
6.75,486455002,94.7084233261339,-127,,3477.44
6.783333333333333,486455005,,,2.5,
6.783333333333333,486455005,91.1987041036717,-81,,3477.44
6.783333333333333,486455005,,,2.6,
6.783333333333333,486455005,88.60691144708423,-14,,3478.68
6.816666666666666,486455007,,,4.0,
6.816666666666666,486455007,84.28725701943844,-71,,3471.2400000000002
6.816666666666666,486455007,,,5.4,
6.85,486455009,80.77753779697625,-99,,3348.7599999999998
6.85,486455009,,,6.7,
6.85,486455009,76.45788336933046,-84,,3348.7599999999998
6.85,486455009,,,7.9,
6.9,486455011,71.22030237580994,-17,,3350.0
6.9,486455011,,,9.5,
6.9,486455011,66.90064794816415,39,,3352.48
6.9,486455011,,,10.3,
6.933333333333334,486455013,63.39092872570194,2,,3351.2400000000002
6.933333333333334,486455013,,,11.5,
6.933333333333334,486455013,,,11.3,
6.933333333333334,486455013,59.93520518358531,-162,,3336.36
6.95,486455016,,,2.5,
6.95,486455016,59.07127429805615,-462,,3317.76
6.95,486455016,,,-16.7,
7.0,486455018,64.2548596112311,-744,,3284.2799999999997
7.0,486455018,,,-13.6,
7.0,486455018,68.62850971922246,-1803,,3207.4
7.033333333333333,486455019,,,-8.9,
7.033333333333333,486455019,80.77753779697625,-2215,,3136.7200000000003
7.033333333333333,486455019,,,-4.9,
7.033333333333333,486455019,90.33477321814254,-2434,,2948.52
7.05,486455022,,,-4.1,
7.05,486455022,94.7084233261339,-2009,,2918.76
7.05,486455022,,,-4.2,
7.1,486455023,99.02807775377968,-820,,2933.6400000000003
7.1,486455023,,,-4.7,
7.1,486455023,,,-1.3,
7.1,486455023,102.53779697624188,51,,2959.6800000000003
7.133333333333334,486455026,105.99352051835854,632,,2990.6800000000003
7.133333333333334,486455026,,,-1.2,
7.133333333333334,486455026,,,0.0,
7.133333333333334,486455026,103.40172786177106,690,,3000.6000000000004
7.15,486455028,,,0.0,
7.15,486455028,106.8574514038877,848,,3142.92
7.15,486455028,,,1.1,
7.2,486455030,105.99352051835854,852,,3170.2
7.2,486455030,,,1.4,
7.2,486455030,106.8574514038877,527,,3052.6800000000003
7.2,486455030,,,0.6,
7.233333333333333,486455032,105.12958963282938,668,,3071.2799999999997
7.233333333333333,486455032,,,0.7,
7.233333333333333,486455032,106.8574514038877,623,,3088.6400000000003
7.283333333333333,486455034,,,-1.0,
7.283333333333333,486455034,102.53779697624188,367,,3207.4
7.283333333333333,486455034,,,-0.4,
7.283333333333333,486455034,101.61987041036716,239,,3093.6
7.3,486455040,,,0.7,
7.3,486455040,99.02807775377968,221,,3221.04
7.3,486455040,,,1.4,
7.333333333333333,486455042,,,2.6,
7.333333333333333,486455042,97.30021598272137,230,,3226.0
7.333333333333333,486455042,,,3.5,
7.333333333333333,486455042,92.92656587473002,201,,3230.96
7.333333333333333,486455042,,,2.4,
7.383333333333334,486455045,90.33477321814254,419,,3247.08
7.383333333333334,486455045,,,2.2,
7.383333333333334,486455045,88.60691144708423,379,,3129.56
7.416666666666667,486455046,,,3.5,
7.416666666666667,486455046,81.6414686825054,153,,3132.04
7.416666666666667,486455046,,,4.6,
7.416666666666667,486455046,79.04967602591793,185,,3137.0
7.433333333333334,486455049,,,5.2,
7.433333333333334,486455049,77.32181425485962,170,,3139.48
7.433333333333334,486455049,,,6.1,
7.483333333333333,486455050,74.73002159827215,256,,3270.64
7.483333333333333,486455050,,,6.9,
7.483333333333333,486455050,68.62850971922246,265,,3158.08
7.483333333333333,486455050,,,6.2,
7.516666666666667,486455052,,,8.3,
7.516666666666667,486455052,65.17278617710583,232,,3163.04
7.516666666666667,486455052,,,8.7,
7.516666666666667,486455052,60.79913606911447,238,,3166.76
7.55,486455055,,,10.9,
7.55,486455055,59.07127429805615,136,,3168.0
7.55,486455055,,,6.9,
7.55,486455055,55.561555075593944,-136,,3154.36
7.583333333333333,486455057,,,-1.4,
7.583333333333333,486455057,54.697624190064786,-390,,3137.0
7.583333333333333,486455057,,,-12.7,
7.616666666666666,486455059,61.663066954643625,-1080,,3084.92
7.616666666666666,486455059,,,-6.2,
7.616666666666666,486455059,69.49244060475162,-1763,,3019.2
7.633333333333334,486455061,,,-1.3,
7.633333333333334,486455061,76.45788336933046,-1763,,2977.04
7.633333333333334,486455061,,,-1.1,
7.683333333333334,486455063,82.50539956803456,-1395,,2959.6800000000003
7.683333333333334,486455063,,,-6.5,
7.683333333333334,486455063,85.1511879049676,-996,,2944.8
7.683333333333334,486455063,,,-3.7,
7.716666666666667,486455065,,,-3.9,
7.716666666666667,486455065,90.33477321814254,-549,,2939.84
7.716666666666667,486455065,93.84449244060474,-498,,2939.84
7.716666666666667,486455065,,,-3.5,
7.75,486455067,,,-3.0,
7.75,486455067,96.43628509719221,-280,,2936.12
7.75,486455067,98.16414686825053,-131,,2937.36
7.75,486455067,,,-1.0,
7.8,486455069,,,-0.8,
7.8,486455069,99.02807775377968,243,,2952.24
7.8,486455069,99.02807775377968,151,,2953.48
7.8,486455069,,,0.8,
7.816666666666666,486455072,,,1.6,
7.816666666666666,486455072,99.89200863930884,364,,2974.56
7.816666666666666,486455072,,,1.0,
7.866666666666666,486455074,103.40172786177106,620,,3003.08
7.866666666666666,486455074,,,0.3,
7.866666666666666,486455074,105.12958963282938,761,,3013.0
7.866666666666666,486455074,,,1.6,
7.9,486455076,104.26565874730022,132,,3001.84
7.9,486455076,,,1.6,
7.9,486455076,103.40172786177106,180,,3005.56
7.9,486455076,,,1.5,
7.933333333333334,486455078,105.99352051835854,513,,3022.92
7.933333333333334,486455078,,,0.5,
7.933333333333334,486455078,104.26565874730022,135,,3015.48
7.933333333333334,486455078,,,-0.7,
7.966666666666667,486455080,,,1.0,
7.966666666666667,486455080,103.40172786177106,344,,3035.3199999999997
7.966666666666667,486455080,,,0.2,
8.0,486455082,101.61987041036716,465,,3051.44
8.0,486455082,,,4.4,
8.0,486455082,95.57235421166305,500,,3058.88
8.05,486455084,,,5.5,
8.05,486455084,94.7084233261339,704,,3091.12
8.05,486455084,,,4.1,
8.05,486455084,91.1987041036717,695,,3102.2799999999997
8.083333333333334,486455086,,,3.3,
8.083333333333334,486455086,86.87904967602591,630,,3120.88
8.083333333333334,486455086,,,4.7,
8.083333333333334,486455086,83.36933045356372,530,,3127.08
8.1,486455089,,,6.3,
8.1,486455089,79.04967602591793,366,,3132.04
8.1,486455089,,,4.9,
8.15,486455091,76.45788336933046,338,,3139.48
8.15,486455091,,,4.9,
8.15,486455091,,,5.5,
8.15,486455091,72.94816414686825,304,,3145.6800000000003
8.183333333333334,486455092,70.35637149028078,243,,3149.3999999999996
8.183333333333334,486455092,,,5.6,
8.183333333333334,486455092,,,5.3,
8.183333333333334,486455092,69.49244060475162,221,,3153.12
8.2,486455094,,,6.0,
8.2,486455094,68.62850971922246,144,,3154.36
8.2,486455094,,,5.7,
8.25,486455097,66.03671706263499,110,,3158.08
8.25,486455097,,,5.9,
8.25,486455097,66.90064794816415,50,,3156.84
8.25,486455097,,,5.1,
8.283333333333333,486455099,66.03671706263499,-50,,3150.64
8.283333333333333,486455099,,,6.4,
8.283333333333333,486455099,64.2548596112311,-197,,3141.96
8.283333333333333,486455099,,,4.5,
8.3,486455105,62.52699784017278,-362,,3125.84
8.3,486455105,,,6.2,
8.366666666666667,486455107,61.663066954643625,-581,,3107.24
8.366666666666667,486455107,,,-6.7,
8.366666666666667,486455107,,,-5.1,
8.366666666666667,486455107,66.90064794816415,-1059,,3057.64
8.366666666666667,486455107,72.0842332613391,-1450,,2899.2
8.383333333333333,486455109,,,-3.7,
8.383333333333333,486455109,,,-0.5,
8.383333333333333,486455109,77.32181425485962,-1747,,2850.84
8.416666666666666,486455111,,,-8.1,
8.416666666666666,486455111,86.01511879049676,-1363,,2838.4399999999996
8.416666666666666,486455111,,,-9.2,
8.416666666666666,486455111,93.84449244060474,-1190,,2806.2
8.45,486455113,,,-7.7,
8.45,486455113,98.16414686825053,-1455,,2764.04
8.45,486455113,,,-6.8,
8.483333333333333,486455115,102.53779697624188,-1077,,2764.04
8.483333333333333,486455115,,,-3.8,
8.483333333333333,486455115,105.12958963282938,-663,,2760.3199999999997
8.483333333333333,486455115,,,-2.4,
8.516666666666667,486455117,105.99352051835854,-405,,2756.6
8.516666666666667,486455117,,,-2.9,
8.516666666666667,486455117,106.8574514038877,114,,2773.96
8.516666666666667,486455117,,,-3.0,
8.566666666666666,486455119,108.58531317494601,-4,,2767.76
8.566666666666666,486455119,,,-1.9,
8.566666666666666,486455119,107.72138228941685,104,,2780.16
8.583333333333334,486455121,,,-1.3,
8.583333333333334,486455121,,,-1.3,
8.583333333333334,486455121,109.44924406047517,166,,2780.16
8.633333333333333,486455124,,,-0.7,
8.633333333333333,486455124,106.8574514038877,164,,2907.6000000000004
8.633333333333333,486455124,,,-1.5,
8.633333333333333,486455124,111.17710583153348,583,,2931.16
8.633333333333333,486455124,,,-0.4,
8.666666666666666,486455126,107.72138228941685,213,,2929.92
8.666666666666666,486455126,,,-0.4,
8.666666666666666,486455126,107.72138228941685,577,,2952.24
8.683333333333334,486455128,,,-0.4,
8.683333333333334,486455128,107.72138228941685,453,,2959.6800000000003
8.683333333333334,486455128,,,-0.1,
8.733333333333333,486455129,110.31317494600432,712,,2978.2799999999997
8.733333333333333,486455129,,,-1.5,
8.733333333333333,486455129,,,-1.6,
8.733333333333333,486455129,111.17710583153348,201,,2973.3199999999997
8.766666666666667,486455131,111.17710583153348,242,,2980.76
8.766666666666667,486455131,,,-3.0,
8.766666666666667,486455131,,,-3.0,
8.766666666666667,486455131,110.31317494600432,418,,2995.64
8.783333333333333,486455134,,,-2.4,
8.783333333333333,486455134,109.44924406047517,253,,2998.12
8.783333333333333,486455134,,,-1.7,
8.833333333333334,486455136,105.99352051835854,-130,,2986.96
8.833333333333334,486455136,,,-2.8,
8.833333333333334,486455136,106.8574514038877,236,,3003.08
8.866666666666667,486455138,,,-1.5,
8.866666666666667,486455138,107.72138228941685,344,,3001.84
8.866666666666667,486455138,,,-2.3,
8.866666666666667,486455138,107.72138228941685,132,,3003.08
8.9,486455140,,,-2.4,
8.9,486455140,104.26565874730022,-17,,3000.6000000000004
8.9,486455140,,,-2.2,
8.933333333333334,486455142,,,-2.9,
8.933333333333334,486455142,112.95896328293736,-25,,3005.56
8.933333333333334,486455142,111.17710583153348,-67,,3003.08
8.933333333333334,486455142,,,-2.8,
8.966666666666667,486455144,,,-3.2,
8.966666666666667,486455144,115.55075593952483,328,,3017.96
8.966666666666667,486455144,,,-2.1,
8.966666666666667,486455144,113.82289416846652,-92,,3013.0
9.0,486455146,,,-2.1,
9.0,486455146,113.82289416846652,57,,3016.7200000000003
9.0,486455146,,,-1.6,
9.033333333333333,486455148,109.44924406047517,-210,,2999.36
9.033333333333333,486455148,,,-2.0,
9.033333333333333,486455148,110.31317494600432,309,,3019.2
9.033333333333333,486455148,,,-1.2,
9.05,486455150,109.44924406047517,64,,3009.2799999999997
9.05,486455150,,,-2.0,
9.1,486455152,108.58531317494601,18,,3010.52
9.1,486455152,,,-2.1,
9.1,486455152,,,-2.1,
9.1,486455152,106.8574514038877,25,,3010.52
9.133333333333333,486455154,105.12958963282938,-203,,3008.04
9.133333333333333,486455154,,,-2.4,
9.133333333333333,486455154,,,-3.0,
9.133333333333333,486455154,109.44924406047517,238,,3024.16
9.15,486455156,,,-1.8,
9.15,486455156,107.72138228941685,-205,,3008.04
9.15,486455156,,,-2.9,
9.2,486455158,109.44924406047517,563,,3047.7200000000003
9.2,486455158,,,-2.9,
9.2,486455158,108.58531317494601,-208,,3015.48
9.2,486455158,,,-3.6,
9.233333333333333,486455161,106.8574514038877,-98,,3008.04
9.233333333333333,486455161,,,-1.7,
9.233333333333333,486455161,105.99352051835854,-273,,2998.12
9.233333333333333,486455161,,,-1.8,
9.283333333333333,486455162,102.53779697624188,-153,,2989.44
9.283333333333333,486455162,,,-1.7,
9.283333333333333,486455162,,,-2.2,
9.283333333333333,486455162,103.40172786177106,-352,,2980.76
9.3,486455168,102.53779697624188,-403,,2967.12
9.3,486455168,,,-1.8,
9.3,486455168,,,-2.3,
9.333333333333334,486455171,99.02807775377968,-682,,2944.8
9.333333333333334,486455171,,,-3.3,
9.333333333333334,486455171,98.16414686825053,-751,,2928.68
9.333333333333334,486455171,,,-5.8,
9.383333333333333,486455173,98.16414686825053,-786,,2905.12
9.383333333333333,486455173,,,-6.5,
9.383333333333333,486455173,98.16414686825053,-897,,2875.36
9.383333333333333,486455173,,,-4.4,
9.416666666666666,486455175,95.57235421166305,-1197,,2838.16
9.416666666666666,486455175,,,-4.3,
9.416666666666666,486455175,94.7084233261339,-1223,,2814.6
9.433333333333334,486455177,,,-4.1,
9.433333333333334,486455177,95.57235421166305,-770,,2807.16
9.433333333333334,486455177,,,-3.8,
9.483333333333333,486455179,95.57235421166305,-647,,2797.24
9.483333333333333,486455179,,,-5.6,
9.483333333333333,486455179,,,-4.6,
9.483333333333333,486455179,95.57235421166305,-314,,2794.76
9.516666666666667,486455181,,,-4.5,
9.516666666666667,486455181,95.57235421166305,-359,,2787.3199999999997
9.516666666666667,486455181,95.57235421166305,-533,,2773.68
9.516666666666667,486455181,,,-5.4,
9.55,486455183,,,-7.5,
9.55,486455183,94.7084233261339,-647,,2756.32
9.55,486455183,94.7084233261339,-888,,2724.08
9.55,486455183,,,-5.4,
9.566666666666666,486455185,,,-4.5,
9.566666666666666,486455185,92.92656587473002,-1018,,2703.0
9.6,486455187,,,-6.3,
9.6,486455187,94.7084233261339,-990,,2693.08
9.6,486455187,98.16414686825053,-830,,2674.48
9.6,486455187,,,-5.5,
9.6,486455187,,,-5.9,
9.65,486455189,98.16414686825053,-880,,2653.4
9.65,486455189,96.43628509719221,-976,,2628.6000000000004
9.65,486455189,,,-5.7,
9.683333333333334,486455190,,,-6.1,
9.683333333333334,486455190,96.43628509719221,-951,,2607.52
9.683333333333334,486455190,,,-6.5,
9.683333333333334,486455190,97.30021598272137,-1116,,2575.2799999999997
9.716666666666667,486455193,96.43628509719221,-1131,,2554.2
9.716666666666667,486455193,,,-6.5,
9.716666666666667,486455193,,,-6.9,
9.716666666666667,486455193,96.43628509719221,-1355,,2633.28
9.733333333333333,486455195,100.755939524838,-1134,,2504.6
9.733333333333333,486455195,,,-8.3,
9.733333333333333,486455195,,,-7.8,
9.783333333333333,486455197,101.61987041036716,-729,,2608.48
9.783333333333333,486455197,,,-8.4,
9.783333333333333,486455197,101.61987041036716,-489,,2602.2799999999997
9.816666666666666,486455199,,,-7.7,
9.816666666666666,486455199,101.61987041036716,-472,,2471.12
9.816666666666666,486455199,,,-5.1,
9.816666666666666,486455199,99.89200863930884,-586,,2456.24
9.85,486455201,,,-5.0,
9.85,486455201,98.16414686825053,-675,,2557.6400000000003
9.85,486455201,,,-4.0,
9.883333333333333,486455203,99.89200863930884,-785,,2537.8
9.883333333333333,486455203,,,-5.4,
9.883333333333333,486455203,99.02807775377968,-666,,2407.88
9.883333333333333,486455203,,,-6.8,
9.916666666666666,486455205,99.89200863930884,-806,,2504.3199999999997
9.916666666666666,486455205,,,-7.0,
9.916666666666666,486455205,,,-6.2,
9.916666666666666,486455205,99.89200863930884,-1329,,2454.7200000000003
9.933333333333334,486455207,99.89200863930884,-1382,,2420.0
9.933333333333334,486455207,,,-6.8,
9.933333333333334,486455207,,,-8.0,
9.983333333333333,486455209,102.53779697624188,-1237,,2385.2799999999997
9.983333333333333,486455209,,,-10.1,
9.983333333333333,486455209,108.58531317494601,-912,,2377.84
9.983333333333333,486455209,,,-10.2,
10.016666666666667,486455211,108.58531317494601,-1081,,2340.64
10.016666666666667,486455211,,,-9.3,
10.016666666666667,486455211,108.58531317494601,-1383,,2298.48
10.066666666666666,486455213,,,-9.2,
10.066666666666666,486455213,110.31317494600432,-1070,,2283.6000000000004
10.066666666666666,486455213,,,-8.8,
10.066666666666666,486455213,109.44924406047517,-1429,,2232.76
10.1,486455215,,,-8.8,
10.1,486455215,112.0950323974082,-1438,,2204.2400000000002
10.1,486455215,,,-9.2,
10.1,486455215,113.82289416846652,-1135,,2176.96
10.1,486455215,,,-8.8,
10.116666666666667,486455218,,,-8.4,
10.116666666666667,486455218,112.95896328293736,-1883,,2118.68
10.15,486455220,,,-8.2,
10.15,486455220,112.0950323974082,-1775,,2083.96
10.15,486455220,112.0950323974082,-1716,,2048.0
10.15,486455220,,,-8.2,
10.2,486455221,,,-8.3,
10.2,486455221,112.0950323974082,-1638,,2015.7599999999998
10.2,486455221,110.31317494600432,-1520,,1983.52
10.2,486455221,,,-8.1,
10.233333333333333,486455223,,,-8.8,
10.233333333333333,486455223,112.0950323974082,-1646,,1945.08
10.233333333333333,486455223,,,-8.4,
10.233333333333333,486455223,111.17710583153348,-1767,,1902.92
10.25,486455226,,,-8.5,
10.25,486455226,112.0950323974082,-1623,,1866.96
10.25,486455226,,,-8.3,
10.3,486455232,112.95896328293736,-1589,,1827.28
10.3,486455232,,,-8.1,
10.3,486455232,115.55075593952483,-1642,,1793.8
10.333333333333334,486455233,,,-9.1,
10.333333333333334,486455233,114.68682505399568,-1558,,1749.1599999999999
10.333333333333334,486455233,,,-9.5,
10.333333333333334,486455233,114.68682505399568,-1826,,1700.8
10.366666666666667,486455236,,,-8.4,
10.366666666666667,486455236,114.68682505399568,-1638,,1789.8
10.366666666666667,486455236,,,-7.7,
10.4,486455238,,,-8.1,
10.4,486455238,115.55075593952483,-1457,,1751.36
10.4,486455238,,,-7.8,
10.4,486455238,115.55075593952483,-1457,,1730.28
10.416666666666666,486455239,,,-6.6,
10.416666666666666,486455239,114.68682505399568,-1490,,1698.04
10.416666666666666,486455239,,,-7.5,
10.45,486455241,115.55075593952483,-1011,,1686.8799999999999
10.45,486455241,,,-7.1,
10.45,486455241,113.82289416846652,-1258,,1648.44
10.45,486455241,,,-6.9,
10.5,486455244,113.82289416846652,-1307,,1622.3999999999999
10.5,486455244,,,-7.0,
10.5,486455244,112.95896328293736,-1286,,1588.92
10.516666666666667,486455246,,,-6.5,
10.516666666666667,486455246,112.0950323974082,-1396,,1560.4
10.516666666666667,486455246,,,-6.9,
10.566666666666666,486455247,112.95896328293736,-1150,,1536.84
10.566666666666666,486455247,,,-6.7,
10.566666666666666,486455247,112.0950323974082,-1193,,1507.08
10.566666666666666,486455247,,,-6.8,
10.583333333333334,486455249,,,-6.7,
10.583333333333334,486455249,112.0950323974082,-1051,,1483.52
10.583333333333334,486455249,,,-6.5,
10.616666666666667,486455251,111.17710583153348,-983,,1464.92
10.616666666666667,486455251,111.17710583153348,-1089,,1445.08
10.616666666666667,486455251,,,-5.8,
10.65,486455253,,,-5.7,
10.65,486455253,112.0950323974082,-921,,1425.24
10.65,486455253,111.17710583153348,-840,,1531.6
10.65,486455253,,,-5.5,
10.683333333333334,486455255,,,-6.3,
10.683333333333334,486455255,111.17710583153348,-859,,1388.04
10.683333333333334,486455255,,,-5.9,
10.683333333333334,486455255,110.31317494600432,-931,,1369.44
10.7,486455257,110.31317494600432,-912,,1354.5600000000002
10.7,486455257,,,-5.5,
10.7,486455257,,,-5.1,
10.75,486455259,110.31317494600432,-884,,1333.48
10.75,486455259,,,-5.7,
10.75,486455259,108.58531317494601,-950,,1307.44
10.783333333333333,486455261,,,-6.1,
10.783333333333333,486455261,108.58531317494601,-939,,1407.6000000000001
10.783333333333333,486455261,,,-5.7,
10.783333333333333,486455261,107.72138228941685,-1055,,1376.6
10.833333333333334,486455263,,,-5.9,
10.833333333333334,486455263,108.58531317494601,-949,,1359.2400000000002
10.833333333333334,486455263,,,-5.4,
10.833333333333334,486455263,110.31317494600432,-1057,,1327.0
10.866666666666667,486455265,,,-5.7,
10.866666666666667,486455265,112.0950323974082,-921,,1317.08
10.866666666666667,486455265,,,-5.9,
10.866666666666667,486455265,114.68682505399568,-749,,1307.1599999999999
10.883333333333333,486455268,,,-6.3,
10.883333333333333,486455268,108.58531317494601,-1178,,1265.0
10.883333333333333,486455268,,,-6.8,
10.9,486455269,110.31317494600432,-1220,,1245.16
10.9,486455269,,,-7.5,
10.95,486455271,110.31317494600432,-999,,1225.32
10.95,486455271,,,-6.4,
10.95,486455271,113.82289416846652,-805,,1216.64
10.95,486455271,,,-7.6,
10.95,486455271,,,-8.5,
10.983333333333333,486455273,115.55075593952483,-643,,1207.96
10.983333333333333,486455273,,,-8.3,
10.983333333333333,486455273,114.68682505399568,-611,,1196.8000000000002
11.033333333333333,486455275,,,-8.7,
11.033333333333333,486455275,118.1425485961123,-478,,1183.16
11.033333333333333,486455275,,,-8.5,
11.033333333333333,486455275,113.82289416846652,-602,,1169.52
11.05,486455278,,,-8.8,
11.05,486455278,116.41468682505399,-517,,1149.68
11.05,486455278,,,-8.7,
11.083333333333334,486455279,117.27861771058315,-463,,1136.04
11.083333333333334,486455279,,,-7.3,
11.083333333333334,486455279,116.41468682505399,-790,,1122.3999999999999
11.083333333333334,486455279,,,-7.6,
11.116666666666667,486455281,120.73434125269978,-541,,1121.16
11.116666666666667,486455281,,,-7.8,
11.116666666666667,486455281,120.73434125269978,-394,,1107.52
11.116666666666667,486455281,,,-8.2,
11.166666666666666,486455284,118.1425485961123,-746,,1082.72
11.166666666666666,486455284,,,-7.5,
11.166666666666666,486455284,117.27861771058315,-1012,,1044.28
11.166666666666666,486455284,,,-5.8,
11.183333333333334,486455286,115.55075593952483,-1223,,1031.8799999999999
11.183333333333334,486455286,,,-8.4,
11.216666666666667,486455287,116.41468682505399,-755,,1017.0
11.216666666666667,486455287,,,-5.5,
11.216666666666667,486455287,113.82289416846652,-1095,,992.1999999999998
11.216666666666667,486455287,,,-6.0,
11.216666666666667,486455290,,,-5.1,
11.216666666666667,486455290,113.82289416846652,-743,,986.0
11.216666666666667,486455290,,,-5.2,
11.216666666666667,486455290,113.82289416846652,-1175,,1072.52
11.283333333333333,486455296,,,-5.8,
11.283333333333333,486455296,112.0950323974082,-1110,,1042.76
11.283333333333333,486455296,,,-6.0,
11.316666666666666,486455297,112.0950323974082,-1188,,1022.9200000000001
11.316666666666666,486455297,,,-5.8,
11.316666666666666,486455297,111.17710583153348,-1208,,993.1600000000001
11.316666666666666,486455297,,,-7.5,
11.366666666666667,486455299,109.44924406047517,-968,,974.5600000000002
11.366666666666667,486455299,,,-7.5,
11.366666666666667,486455299,108.58531317494601,-1275,,944.8
11.4,486455302,,,-7.9,
11.4,486455302,107.72138228941685,-1251,,907.6000000000001
11.4,486455302,,,-7.8,
11.4,486455302,109.44924406047517,-1287,,882.8
11.416666666666666,486455304,,,-7.1,
11.416666666666666,486455304,111.17710583153348,-1287,,856.76
11.416666666666666,486455304,,,-6.5,
